FILENAME;WORKSHEET;CELL;FAULTY;CELL_COLUMN;CELL_DISTANCE_TO_RELATIVE_COLUMN_BOOLEAN;CELL_DISTANCE_TO_RELATIVE_ROW_BOOLEAN;CELL_INCOMING_AREA_REFERENCES;CELL_INCOMING_CELL_REFERENCES;CELL_INCOMING_REFERENCES;CELL_INCOMING_REFERENCES_FROM_OTHER_WORKSHEETS;CELL_ROW;CELL_STANDARD_DEVIATION_COLUMN;CELL_STANDARD_DEVIATION_ROW;CELL_SUCCESSORS;CELL_SUCCESSORS_IN_OTHER_WORKSHEETS;FORMULACELL_CONDITIONAL_CONSTRUCT_COMPLEXITY;FORMULACELL_DISPERSION_OF_REFERENCES;FORMULACELL_LONGEST_CALCULATION_CHAIN;FORMULACELL_PREDECESSORS;FORMULACELL_PREDECESSORS_DISTANT;FORMULACELL_PREDECESSORS_EMPTY;FORMULACELL_PREDECESSORS_IN_DIFFERENT_COLUMNS;FORMULACELL_PREDECESSORS_IN_DIFFERENT_ROWS;FORMULACELL_PREDECESSORS_IN_OTHER_WORKSHEETS;FORMULACELL_PREDECESSORS_MIDDLEMAN;FORMULACELL_PREDECESSORS_REVERSE;FORMULACELL_RANGE_HEIGHT_GROWTH_CUMMULATIVE;FORMULACELL_RANGE_WIDTH_GROWTH_CUMMULATIVE;FORMULACELL_REACHABILITY;FORMULACELL_REACHABILITY_AVERAGE;FORMULACELL_REFERENCES_TO_OTHER_WORKSHEETS;FORMULACELL_REFERENCE_DISTANCE;FORMULACELL_REFERENCE_SPREADING_COLUMN;FORMULACELL_REFERENCE_SPREADING_ROW;FORMULACELL_REFERENCE_SPREADING_WORKSHEET;FORMULACELL_SIMILAR_CALCULATIONS;FORMULACELL_SIMILAR_FORMULAS;FORMULA_CONDITIONAL_COMPLEXITY;FORMULA_CONDITIONAL_OPERATIONS;FORMULA_DECISON_COUNT;FORMULA_LENGTH;FORMULA_NESTING_LEVEL_AVERAGE;FORMULA_NESTING_LEVEL_MAX;FORMULA_NUMBER_OF_AREA_REFERENCES;FORMULA_NUMBER_OF_BINARY_OPERATORS;FORMULA_NUMBER_OF_CELL_REFERENCES;FORMULA_NUMBER_OF_CONSTANTS;FORMULA_NUMBER_OF_FUNCTIO_OPERATORS;FORMULA_NUMBER_OF_NAME_REFERENCES;FORMULA_NUMBER_OF_OPERANDS;FORMULA_NUMBER_OF_OPERATORS;FORMULA_NUMBER_OF_PARENTHESIS_OPERATORS;FORMULA_NUMBER_OF_PERCENT_OPERATORS;FORMULA_NUMBER_OF_RANGE_REFERENCES;FORMULA_NUMBER_OF_REFERENCES;FORMULA_NUMBER_OF_UNARY_OPERATORS;FORMULA_NUMBER_OF_UNION_REFERENCES;WORKSHEET_CELLS;WORKSHEET_CELLS_FORMULA;WORKSHEET_COLUMNS;WORKSHEET_FORMULAS_UNIQUE;WORKSHEET_POSITION;WORKSHEET_PREDECESSORS;WORKSHEET_PREDECESSORS_IN_OTHER_WORKSHEETS;WORKSHEET_ROWS;WORKSHEET_SUCCESSORS;WORKSHEET_SUCCESSORS_IN_OTHER_WORKSHEETS
03.properties;BMSPT066;H6;FALSE;8;2;1;0;2;2;0;6;0.0;0.0;2;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;63;2;1;0;0;2;0.5;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;I11;FALSE;9;1;1;2;1;3;0;11;0.0;0.0;3;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;J12;FALSE;10;1;1;1;0;1;0;12;0.0;0.0;1;0;1;0.0;1;2;0;0;2;0;0;0;0;0;1;2;0.6666666666666666;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;K9;FALSE;11;1;1;2;1;3;0;9;0.0;0.0;3;0;1;0.0;1;3;0;0;3;0;0;0;0;0;0;3;0.75;0;11;6;0;0;0;2;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;L10;FALSE;12;1;1;3;1;4;0;10;0.0;0.5773502691896258;31;0;1;0.9588281290609323;32;5;2;0;2;5;0;0;1;1;0;8;0.1095890410958904;0;58;11;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;M15;FALSE;13;1;1;3;1;4;0;15;0.0;0.5773502691896256;26;0;1;0.9438652371658662;37;10;2;0;2;10;0;0;1;6;0;256;0.10815378115758344;0;85;12;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;N16;FALSE;14;1;1;3;1;4;0;16;0.0;0.0;10;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;Q19;FALSE;17;1;1;2;1;3;0;19;0.0;0.0;3;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;13;0;13;0;30;1;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;R20;FALSE;18;1;1;3;1;4;0;20;0.0;0.0;10;0;2;0.8946007754381357;43;6;0;0;6;3;0;0;0;0;0;16388;0.10813236118900729;0;75;6;15;0;0;3;2;1;0;18;2.7777777777777777;4;0;6;7;2;1;0;9;9;2;0;0;7;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;S17;FALSE;19;1;1;2;0;2;0;17;0.0;0.0;2;0;2;0.0;41;3;1;0;3;0;0;0;0;0;0;2054;0.10838478180570946;0;17;14;0;0;0;3;1;0;0;5;1.2;2;0;2;3;0;0;0;3;2;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;U23;FALSE;21;1;1;2;0;2;0;23;0.0;0.0;2;0;4;0.0;48;3;0;0;3;0;0;0;0;0;2;262155;0.10811206489486958;0;9;4;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;V24;FALSE;22;1;1;2;0;2;0;24;0.0;0.0;2;0;1;0.0;1;1;1;0;1;0;0;0;0;0;0;1;0.5;0;14;14;0;0;0;1;1;0;0;2;0.5;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;W21;FALSE;23;1;1;1;0;1;0;21;0.0;0.0;1;0;4;0.0;47;2;0;0;2;0;0;0;0;0;1;65548;0.1081250494866584;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;X22;FALSE;24;1;1;1;0;1;0;22;0.0;0.0;1;0;2;0.0;2;1;1;0;1;0;0;0;0;0;0;3;0.6;0;13;13;0;0;0;2;2;1;0;6;1.1666666666666667;2;0;1;2;2;1;0;4;2;0;0;0;2;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;O14;FALSE;15;1;1;1;0;1;0;14;0.0;0.0;1;0;1;0.0;37;3;0;0;3;0;0;0;0;0;2;257;0.1085304054054054;0;6;3;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;W22;FALSE;23;1;1;1;0;1;0;22;0.0;0.0;1;0;4;0.0;48;2;0;0;2;0;0;0;0;0;1;131084;0.10811657890916769;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;J11;FALSE;10;1;1;1;0;1;0;11;0.0;0.0;1;0;1;0.0;1;2;0;0;2;0;0;0;0;0;1;2;0.6666666666666666;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;I12;FALSE;9;1;1;2;1;3;0;12;0.0;0.0;3;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;E8;FALSE;5;1;3;1;2;3;0;8;0.0;0.0;3;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;63;2;1;0;0;2;0.5;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;L9;FALSE;12;1;1;3;1;4;0;9;0.0;0.5773502691896256;32;0;1;0.96311683259876;31;4;2;0;2;4;0;0;1;0;0;4;0.1111111111111111;0;56;11;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;N15;FALSE;14;1;1;3;1;4;0;15;0.0;0.0;10;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;M16;FALSE;13;1;1;3;1;4;0;16;0.0;0.5773502691896257;25;0;1;0.9367082316403593;38;11;2;0;2;11;0;0;1;7;0;512;0.10813093980992608;0;93;12;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;R19;FALSE;18;1;1;3;1;4;0;19;0.0;0.0;10;0;2;0.8775435717470181;42;6;0;0;6;3;0;0;0;0;0;8196;0.108156613309756;0;72;6;14;0;0;3;2;1;0;18;2.7777777777777777;4;0;6;7;2;1;0;9;9;2;0;0;7;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;Q20;FALSE;17;1;1;2;1;3;0;20;0.0;0.0;3;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;14;0;14;0;30;1;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;V23;FALSE;22;1;1;2;0;2;0;23;0.0;0.0;2;0;1;0.0;1;1;1;0;1;0;0;0;0;0;0;1;0.5;0;14;14;0;0;0;1;1;0;0;2;0.5;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;U24;FALSE;21;1;1;2;0;2;0;24;0.0;0.0;2;0;4;0.0;49;3;0;0;3;0;0;0;0;0;2;524299;0.1081100865067921;0;9;4;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;X21;FALSE;24;1;1;1;0;1;0;21;0.0;0.0;1;0;2;0.0;2;1;1;0;1;0;0;0;0;0;0;3;0.6;0;13;13;0;0;0;2;2;1;0;6;1.1666666666666667;2;0;1;2;2;1;0;4;2;0;0;0;2;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;S18;FALSE;19;1;1;2;0;2;0;18;0.0;0.0;2;0;2;0.0;42;3;1;0;3;0;0;0;0;0;0;4102;0.10824647051062146;0;17;14;0;0;0;3;1;0;0;5;1.2;2;0;2;3;0;0;0;3;2;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;K10;FALSE;11;1;1;2;1;3;0;10;0.0;0.0;3;0;1;0.0;1;3;0;0;3;0;0;0;0;0;0;3;0.75;0;11;6;0;0;0;2;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;Q21;FALSE;17;1;1;2;1;3;0;21;0.0;0.0;3;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;15;0;15;0;30;1;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;V18;FALSE;22;1;1;2;0;2;0;18;0.0;0.0;2;0;1;0.0;1;1;1;0;1;0;0;0;0;0;0;1;0.5;0;14;14;0;0;0;1;1;0;0;2;0.5;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;J14;FALSE;10;1;1;1;0;1;0;14;0.0;0.0;1;0;1;0.0;1;2;0;0;2;0;0;0;0;0;1;2;0.6666666666666666;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;M9;FALSE;13;1;1;3;1;4;0;9;0.0;0.5773502691896256;32;0;1;0.9726762775527075;31;4;2;0;2;4;0;0;1;0;0;4;0.1111111111111111;0;58;12;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;K15;FALSE;11;1;1;2;1;3;0;15;0.0;0.0;3;0;1;0.0;1;3;0;0;3;0;0;0;0;0;0;3;0.75;0;11;6;0;0;0;2;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;L16;FALSE;12;1;1;3;1;4;0;16;0.0;0.5773502691896257;25;0;1;0.920340979714102;38;11;2;0;2;11;0;0;1;7;0;512;0.10813093980992608;0;91;11;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;I13;FALSE;9;1;1;2;1;3;0;13;0.0;0.0;3;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;N10;FALSE;14;1;1;3;1;4;0;10;0.0;0.0;10;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;O11;FALSE;15;1;1;1;0;1;0;11;0.0;0.0;1;0;1;0.0;34;3;0;0;3;0;0;0;0;0;2;33;0.11148648648648649;0;6;3;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;U17;FALSE;21;1;1;2;0;2;0;17;0.0;0.0;2;0;4;0.0;42;3;0;0;3;0;0;0;0;0;2;4107;0.1083612569589193;0;9;4;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;S23;FALSE;19;1;1;2;0;2;0;23;0.0;0.0;2;0;2;0.0;47;3;1;0;3;0;0;0;0;0;0;131078;0.10811243270706676;0;17;14;0;0;0;3;1;0;0;5;1.2;2;0;2;3;0;0;0;3;2;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;R22;FALSE;18;1;1;3;1;4;0;22;0.0;0.0;10;0;2;0.9219183339988468;45;6;0;0;6;3;0;0;0;0;0;65540;0.10811417146835013;0;81;6;17;0;0;3;2;1;0;18;2.7777777777777777;4;0;6;7;2;1;0;9;9;2;0;0;7;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;W19;FALSE;23;1;1;1;0;1;0;19;0.0;0.0;1;0;4;0.0;45;2;0;0;2;0;0;0;0;0;1;16396;0.1081758682571519;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;X20;FALSE;24;1;1;1;0;1;0;20;0.0;0.0;1;0;2;0.0;2;1;1;0;1;0;0;0;0;0;0;3;0.6;0;13;13;0;0;0;2;2;1;0;6;1.1666666666666667;2;0;1;2;2;1;0;4;2;0;0;0;2;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;N9;FALSE;14;1;1;3;1;4;0;9;0.0;0.0;10;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;M10;FALSE;13;1;1;3;1;4;0;10;0.0;0.5773502691896258;31;0;1;0.9691925889672489;32;5;2;0;2;5;0;0;1;1;0;8;0.1095890410958904;0;60;12;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;L15;FALSE;12;1;1;3;1;4;0;15;0.0;0.5773502691896256;26;0;1;0.9286387304436139;37;10;2;0;2;10;0;0;1;6;0;256;0.10815378115758344;0;83;11;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;K16;FALSE;11;1;1;2;1;3;0;16;0.0;0.0;3;0;1;0.0;1;3;0;0;3;0;0;0;0;0;0;3;0.75;0;11;6;0;0;0;2;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;J13;FALSE;10;1;1;1;0;1;0;13;0.0;0.0;1;0;1;0.0;1;2;0;0;2;0;0;0;0;0;1;2;0.6666666666666666;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;I14;FALSE;9;1;1;2;1;3;0;14;0.0;0.0;3;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;V17;FALSE;22;1;1;2;0;2;0;17;0.0;0.0;2;0;1;0.0;1;1;1;0;1;0;0;0;0;0;0;1;0.5;0;14;14;0;0;0;1;1;0;0;2;0.5;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;X19;FALSE;24;1;1;1;0;1;0;19;0.0;0.0;1;0;2;0.0;2;1;1;0;1;0;0;0;0;0;0;3;0.6;0;13;13;0;0;0;2;2;1;0;6;1.1666666666666667;2;0;1;2;2;1;0;4;2;0;0;0;2;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;W20;FALSE;23;1;1;1;0;1;0;20;0.0;0.0;1;0;4;0.0;46;2;0;0;2;0;0;0;0;0;1;32780;0.10814198997096859;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;U18;FALSE;21;1;1;2;0;2;0;18;0.0;0.0;2;0;4;0.0;43;3;0;0;3;0;0;0;0;0;2;8203;0.1082347042446793;0;9;4;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;S24;FALSE;19;1;1;2;0;2;0;24;0.0;0.0;2;0;2;0.0;48;3;1;0;3;0;0;0;0;0;0;262150;0.10811027041382953;0;17;14;0;0;0;3;1;0;0;5;1.2;2;0;2;3;0;0;0;3;2;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;R21;FALSE;18;1;1;3;1;4;0;21;0.0;0.0;10;0;2;0.9092820467105875;44;6;0;0;6;3;0;0;0;0;0;32772;0.10812023476858007;0;78;6;16;0;0;3;2;1;0;18;2.7777777777777777;4;0;6;7;2;1;0;9;9;2;0;0;7;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;Q22;FALSE;17;1;1;2;1;3;0;22;0.0;0.0;3;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;16;0;16;0;30;1;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;O12;FALSE;15;1;1;1;0;1;0;12;0.0;0.0;1;0;1;0.0;35;3;0;0;3;0;0;0;0;0;2;65;0.1097972972972973;0;6;3;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;M11;FALSE;13;1;1;3;1;4;0;11;0.0;0.5773502691896256;30;0;1;0.9652647410552614;33;6;2;0;2;6;0;0;1;2;0;16;0.10884353741496598;0;63;12;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;I15;FALSE;9;1;1;2;1;3;0;15;0.0;0.0;3;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;J16;FALSE;10;1;1;1;0;1;0;16;0.0;0.0;1;0;1;0.0;1;2;0;0;2;0;0;0;0;0;1;2;0.6666666666666666;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;K13;FALSE;11;1;1;2;1;3;0;13;0.0;0.0;3;0;1;0.0;1;3;0;0;3;0;0;0;0;0;0;3;0.75;0;11;6;0;0;0;2;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;L14;FALSE;12;1;1;3;1;4;0;14;0.0;0.5773502691896257;27;0;1;0.9360721387932924;36;9;2;0;2;9;0;0;1;5;0;128;0.10819949281487742;0;76;11;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;N12;FALSE;14;1;1;3;1;4;0;12;0.0;0.0;10;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;O9;FALSE;15;1;1;1;0;1;0;9;0.0;0.0;1;0;1;0.0;32;3;0;0;3;0;0;0;0;0;2;9;0.12162162162162163;0;6;3;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;Q23;FALSE;17;1;1;2;1;3;0;23;0.0;0.0;3;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;17;0;17;0;30;1;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;R24;FALSE;18;1;1;3;1;4;0;24;0.0;0.0;10;0;2;0.9421556791251615;47;6;0;0;6;3;0;0;0;0;0;262148;0.1081096239537948;0;87;6;19;0;0;3;2;1;0;18;2.7777777777777777;4;0;6;7;2;1;0;9;9;2;0;0;7;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;S21;FALSE;19;1;1;2;0;2;0;21;0.0;0.0;2;0;2;0.0;45;3;1;0;3;0;0;0;0;0;0;32774;0.10812540620432778;0;17;14;0;0;0;3;1;0;0;5;1.2;2;0;2;3;0;0;0;3;2;0;0;0;3;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;U19;FALSE;21;1;1;2;0;2;0;19;0.0;0.0;2;0;4;0.0;44;3;0;0;3;0;0;0;0;0;2;16395;0.10817141160558176;0;9;4;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;V20;FALSE;22;1;1;2;0;2;0;20;0.0;0.0;2;0;1;0.0;1;1;1;0;1;0;0;0;0;0;0;1;0.5;0;14;14;0;0;0;1;1;0;0;2;0.5;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;W17;FALSE;23;1;1;1;0;1;0;17;0.0;0.0;1;0;4;0.0;43;2;0;0;2;0;0;0;0;0;1;4108;0.1083790628957366;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;X18;FALSE;24;1;1;1;0;1;0;18;0.0;0.0;1;0;2;0.0;2;1;1;0;1;0;0;0;0;0;0;3;0.6;0;13;13;0;0;0;2;2;1;0;6;1.1666666666666667;2;0;1;2;2;1;0;4;2;0;0;0;2;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;M12;FALSE;13;1;1;3;1;4;0;12;0.0;0.5773502691896258;29;0;1;0.9608361049010129;34;7;2;0;2;7;0;0;1;3;0;32;0.10847457627118644;0;67;12;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;J15;FALSE;10;1;1;1;0;1;0;15;0.0;0.0;1;0;1;0.0;1;2;0;0;2;0;0;0;0;0;1;2;0.6666666666666666;0;3;2;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;I16;FALSE;9;1;1;2;1;3;0;16;0.0;0.0;3;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;56;2;1;0;0;1;0.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;810;595;41;31;2;687;0;50;473;0
03.properties;BMSPT066;L13;FALSE;12;1;1;3;1;4;0;13;0.0;0.5773502691896258;28;0;1;0.9427312397345327;35;8;2;0;2;8;0;0;1;4;0;64;0.10829103214890017;0;70;11;32;0;0;6;1;0;0;11;2.3636363636363638;4;1;3;3;0;1;0;4;7;3;0;0;4;0;0;810;595;41;31;2;687;0;50;473;0
